,movieId,title,ratingsCount,averageRating
8040,98908,How to Make Love to a Woman (2010),1,1.5
8041,98961,Zero Dark Thirty (2012),14,4.107143
8042,99005,Fire with Fire (2012),1,1.5
8043,99007,Warm Bodies (2013),14,3.5
8044,99030,Wrong (2012),1,4.0
8045,99087,Playing for Keeps (2012),1,3.0
8046,99106,"Guilt Trip, The (2012)",3,2.5
8047,99112,Jack Reacher (2012),12,3.4166667
8048,99114,Django Unchained (2012),71,3.943662
8049,99117,This Is 40 (2012),8,3.125
8050,99122,I Bought a Vampire Motorcycle (1990),1,3.5
8051,99130,Ice Cream Man (1995),1,3.5
8052,99145,"Impossible, The (Imposible, Lo) (2012)",3,3.6666667
8053,99149,"Misérables, Les (2012)",7,3.5
8054,99191,Campfire Tales (1997),1,4.0
8055,99415,Parental Guidance (2012),1,2.0
8056,99437,John Dies at the End (2012),2,4.0
8057,99532,"Misérables, Les (2000)",2,2.25
8058,99574,Promised Land (2012),1,3.0
8059,99636,English Vinglish (2012),1,5.0
8060,99638,Fish Story (Fisshu sutôrî) (2009),1,3.0
8061,99721,Texas Chainsaw 3D (2013),1,1.5
8062,99728,Gangster Squad (2013),3,3.3333333
8063,99750,"Iceman, The (2012)",1,3.5
8064,99764,It's Such a Beautiful Day (2012),2,4.25
8065,99813,"Batman: The Dark Knight Returns, Part 2 (2013)",8,3.875
8066,99846,Everything or Nothing: The Untold Story of 007 (2012),1,3.0
8067,99853,Codependent Lesbian Space Alien Seeks Same (2011),1,4.0
8068,99910,"Last Stand, The (2013)",2,3.25
8069,99917,Upstream Color (2013),3,3.1666667
8070,99992,Shadow Dancer (2012),1,3.0
8071,100044,Human Planet (2011),1,4.0
8072,100068,Comme un chef (2012),1,3.5
8073,100083,Movie 43 (2013),3,3.5
8074,100106,"Pervert's Guide to Ideology, The (2012)",1,3.5
8075,100159,Sightseers (2012),1,4.5
8076,100163,Hansel & Gretel: Witch Hunters (2013),5,2.9
8077,100194,Jim Jefferies: Fully Functional (EPIX) (2012),1,4.5
8078,100226,Why Stop Now (2012),1,1.5
8079,100277,Tabu (2012),1,4.0
8080,100302,Upside Down (2012),1,3.0
8081,100304,"Liability, The (2012)",1,3.0
8082,100306,Angst  (1983),1,3.5
8083,100326,Stand Up Guys (2012),1,2.5
8084,100383,Side Effects (2013),6,3.9166667
8085,100390,Identity Thief (2013),4,2.875
8086,100397,"ABCs of Death, The (2012)",1,3.5
8087,100487,Beautiful Creatures (2013),1,2.0
8088,100498,"Good Day to Die Hard, A (2013)",6,2.0833333
8089,100507,21 and Over (2013),4,3.625
8090,100527,Safe Haven (2013),1,4.0
8091,100553,Frozen Planet (2011),2,4.5
8092,100556,"Act of Killing, The (2012)",1,5.0
8093,100579,Universal Soldier: Day of Reckoning (2012),1,4.0
8094,100611,Escape from Planet Earth (2013),2,4.0
8095,100714,Before Midnight (2013),3,3.5
8096,100737,Snitch (2013),1,3.5
8097,100810,Dark Skies (2013),2,3.0
8098,100843,Oh Boy (A Coffee in Berlin) (2012),1,3.5
8099,100882,Journey to the West: Conquering the Demons (Daai wa sai you chi Chui mo chun kei) (2013),2,4.75
8100,100906,Maniac Cop 2 (1990),1,5.0
8101,101025,Jack the Giant Slayer (2013),5,2.2
8102,101070,Wadjda (2012),1,2.5
8103,101072,"Unintentional Kidnapping of Mrs. Elfriede Ott, The (Die Unabsichtliche Entführung der Frau Elfriede Ott) (2010)",1,2.5
8104,101074,"Legend of Sleepy Hollow, The (1949)",1,2.0
8105,101076,G.I. Joe: Retaliation (2013),3,3.0
8106,101088,Stoker (2013),2,3.75
8107,101112,Oz the Great and Powerful (2013),6,3.0833333
8108,101142,"Croods, The (2013)",9,3.7777777
8109,101283,"Incredible Burt Wonderstone, The (2013)",3,2.8333333
8110,101360,"Call, The (2013)",1,1.5
8111,101362,Olympus Has Fallen (2013),8,2.875
8112,101415,"First Time, The (2012)",2,1.5
8113,101423,Mezzo Forte (1998),1,3.0
8114,101525,"Place Beyond the Pines, The (2012)",5,3.5
8115,101529,"Brass Teapot, The (2012)",1,2.0
8116,101531,Phil Spector (2013),1,2.0
8117,101577,"Host, The (2013)",4,2.5
8118,101612,Admission (2013),4,3.0
8119,101739,Evil Dead (2013),2,3.25
8120,101741,Trance (2013),2,3.75
8121,101765,"Perfect Plan, A (Plan parfait, Un) (2012)",2,4.25
8122,101864,Oblivion (2013),20,3.3
8123,101884,Dark Tide (2012),1,1.5
8124,101895,42 (2013),1,4.0
8125,101962,Wolf Children (Okami kodomo no ame to yuki) (2012),4,4.0
8126,101973,Disconnect (2012),1,1.5
8127,102007,"Invincible Iron Man, The (2007)",1,3.0
8128,102025,Yongary: Monster from the Deep (1967),1,0.5
8129,102033,Pain & Gain (2013),5,3.2
8130,102058,Hulk Vs. (2009),1,3.0
8131,102066,Resolution (2012),1,4.0
8132,102070,Grabbers (2012),1,3.0
8133,102084,Justice League: Doom (2012) ,1,5.0
8134,102088,"Grandmaster, The (Yi dai zong shi) (2013)",1,2.0
8135,102123,This Is the End (2013),14,3.2142856
8136,102125,Iron Man 3 (2013),32,3.5625
8137,102165,"English Teacher, The (2013)",1,2.0
8138,102194,Mud (2012),3,4.3333335
8139,102217,Bill Hicks: Revelations (1993),1,5.0
8140,102278,Pawn (2013),1,2.0
8141,102338,Shaolin Temple (Shao Lin si) (1976),1,4.5
8142,102378,Syrup (2013),2,2.75
8143,102407,"Great Gatsby, The (2013)",20,3.375
8144,102445,Star Trek Into Darkness (2013),27,3.6851852
8145,102481,"Internship, The (2013)",10,3.55
8146,102590,Darkon (2006),1,3.0
8147,102602,Mimino (1977),1,4.0
8148,102666,Ivan Vasilievich: Back to the Future (Ivan Vasilievich menyaet professiyu) (1973),1,4.5
8149,102684,Only God Forgives (2013),2,3.75
8150,102686,"Hangover Part III, The (2013)",8,3.375
8151,102716,"Fast & Furious 6 (Fast and the Furious 6, The) (2013)",7,3.357143
8152,102720,Epic (2013),2,3.0
8153,102735,Captain America (1979),1,0.5
8154,102742,Tie Xi Qu: West of the Tracks (Tiexi qu) (2003),1,4.0
8155,102747,"Rink, The (1916)",1,3.5
8156,102749,Captain America II: Death Too Soon (1979),1,0.5
8157,102760,Down Terrace (2009),1,4.0
8158,102800,Frances Ha (2012),1,2.5
8159,102802,"Lords of Salem, The (2012)",1,2.5
8160,102819,Behind the Candelabra (2013),1,3.0
8161,102823,As I Was Moving Ahead Occasionally I Saw Brief Glimpses of Beauty (2000),1,3.5
8162,102852,With Great Power: The Stan Lee Story (2012),1,3.0
8163,102880,After Earth (2013),2,1.0
8164,102903,Now You See Me (2013),22,3.409091
8165,102984,Inhuman Resources (Redd Inc.) (2012),1,4.5
8166,102993,"Way, Way Back, The (2013)",4,3.125
8167,103027,Much Ado About Nothing (2012),1,3.0
8168,103042,Man of Steel (2013),22,3.2954545
8169,103048,"Kings of Summer, The (2013)",2,3.5
8170,103075,"Purge, The (2013)",4,3.25
8171,103085,Rapture-Palooza (2013),1,3.0
8172,103107,20 Feet from Stardom (Twenty Feet from Stardom) (2013),2,4.25
8173,103137,"Bling Ring, The (2013)",2,2.0
8174,103141,Monsters University (2013),16,3.875
8175,103171,Schlussmacher (2013),1,1.0
8176,103210,Fullmetal Alchemist: The Sacred Star of Milos (2011),1,2.0
8177,103219,Maniac (2012),1,3.5
8178,103221,Not Suitable for Children (2012),1,2.5
8179,103228,Pacific Rim (2013),14,3.607143
8180,103233,LEGO Batman: The Movie - DC Heroes Unite (2013),1,3.0
8181,103235,"Best Offer, The (Migliore offerta, La) (2013)",5,4.0
8182,103245,Adam and Eve (National Lampoon's Adam & Eve) (2005),1,2.5
8183,103249,World War Z (2013),19,3.0263157
8184,103253,Elysium (2013),16,3.3125
8185,103335,Despicable Me 2 (2013),19,3.5789473
8186,103339,White House Down (2013),6,2.9166667
8187,103341,"World's End, The (2013)",18,3.4166667
8188,103366,Redemption (Hummingbird) (2013),1,2.0
8189,103372,"Heat, The (2013)",6,3.4166667
8190,103384,"Lone Ranger, The (2013)",7,2.7857144
8191,103449,Passion (2012),1,1.0
8192,103483,V/H/S/2 (2013),1,4.5
8193,103502,"Knot, The (2012)",1,1.5
8194,103539,The Spectacular Now (2013),2,3.25
8195,103543,"Lifeguard, The (2013)",2,3.5
8196,103596,Sharknado (2013),4,1.875
8197,103602,Craig Ferguson: I'm Here To Help (2013),1,5.0
8198,103606,Stuck in Love (2012),1,4.0
8199,103609,Class Act (1992),1,1.5
8200,103624,Fruitvale Station (2013),2,4.0
8201,103655,R.I.P.D. (2013),3,1.8333334
8202,103685,"Field in England, A (2013)",1,4.5
8203,103688,"Conjuring, The (2013)",7,4.214286
8204,103755,Turbo (2013),1,2.5
8205,103772,"Wolverine, The (2013)",16,3.375
8206,103801,Drinking Buddies (2013),3,2.3333333
8207,103810,Red 2 (2013),5,3.2
8208,103819,Coffee Town (2013),2,2.25
8209,103865,Revenge for Jolly! (2012),1,2.0
8210,103883,2 Guns (2013),3,4.0
8211,103980,Blue Jasmine (2013),4,3.375
8212,103984,"Great Beauty, The (Grande Bellezza, La) (2013)",3,3.5
8213,104017,3 dev adam (Three Giant Men) (1973) ,1,0.5
8214,104069,Louis C.K.: Oh My God (2013),4,4.125
8215,104074,Percy Jackson: Sea of Monsters (2013),2,1.75
8216,104076,"Smurfs 2, The (2013)",4,1.875
8217,104078,Alan Partridge: Alpha Papa (2013),1,4.0
8218,104129,Man of Tai Chi (2013),2,3.25
8219,104141,Batman: Mystery of the Batwoman (2003),1,3.0
8220,104211,We're the Millers (2013),21,3.7380953
8221,104218,Grown Ups 2 (2013),5,3.4
8222,104241,Kick-Ass 2 (2013),11,3.4545455
8223,104243,Riddick (2013),5,3.3
8224,104245,Planes (2013),2,3.0
8225,104272,Blackfish (2013),2,3.0
8226,104283,"Wind Rises, The (Kaze tachinu) (2013)",3,4.0
8227,104303,Jobs (2013),3,2.5
8228,104337,Lee Daniels' The Butler (2013),1,1.5
8229,104339,In a World... (2013),2,4.0
8230,104374,About Time (2013),15,3.9333334
8231,104419,Justice League: Crisis on Two Earths (2010),2,3.25
8232,104457,You're Next (2011),2,3.75
8233,104644,Maria Bamford: The Special Special Special! (2012),1,0.5
8234,104760,Getaway (2013),1,1.0
8235,104780,"Mystery of the Third Planet, The (Tayna tretey planety) (1981)",1,5.0
8236,104837,Rage of Honor (1987),1,2.0
8237,104841,Gravity (2013),32,3.578125
8238,104863,What If (2013),3,2.6666667
8239,104875,"History of Future Folk, The (2012)",2,4.0
8240,104879,Prisoners (2013),16,4.15625
8241,104906,Austenland (2013),3,3.1666667
8242,104908,Insidious: Chapter 2 (2013),2,3.0
8243,104913,Rush (2013),11,3.8181818
8244,104925,"Family, The (2013)",3,3.5
8245,104944,Short Term 12 (2013),2,3.75
8246,105020,Collision Course (1989),1,1.5
8247,105037,"To Do List, The (2013)",4,2.5
8248,105121,Inescapable (2012),1,1.0
8249,105197,Nebraska (2013),4,4.125
8250,105211,Enough Said (2013),2,3.0
8251,105213,Don Jon (2013),8,3.125
8252,105246,Mood Indigo (L'écume des jours) (2013),1,3.5
8253,105250,"Century of the Self, The (2002)",2,3.75
8254,105254,Crystal Fairy & the Magical Cactus and 2012 (2013),2,3.5
8255,105325,Bad Milo (Bad Milo!) (2013),1,1.0
8256,105351,Runner Runner (2013),2,2.25
8257,105355,Blue Is the Warmest Color (La vie d'Adèle) (2013),2,3.25
8258,105468,Cloudy with a Chance of Meatballs 2 (2013),2,2.25
8259,105504,Captain Phillips (2013),21,4.047619
8260,105540,"All Dogs Christmas Carol, An (1998)",1,4.5
8261,105585,Machete Kills (Machete 2) (2013),2,4.0
8262,105593,Filth (2013),2,4.5
8263,105653,Escape Plan (2013),4,4.0
8264,105720,"Thief of Paris, The (Le voleur) (1967)",1,3.0
8265,105731,Carrie (2013),2,2.5
8266,105746,UnHung Hero (2013),1,4.5
8267,105755,"Counselor, The (2013)",1,1.5
8268,105801,Escape From Tomorrow (2013),1,3.0
8269,105835,"Double, The (2013)",1,4.0
8270,105844,12 Years a Slave (2013),16,3.625
8271,105954,All Is Lost (2013),4,3.625
8272,106002,Ender's Game (2013),16,3.4375
8273,106062,Jackass Presents: Bad Grandpa (2013),2,3.25
8274,106072,Thor: The Dark World (2013),21,3.3095238
8275,106100,Dallas Buyers Club (2013),17,3.9705882
8276,106144,"Selfish Giant, The (2013)",1,3.5
8277,106330,Last Vegas (2013),2,2.0
8278,106438,Philomena (2013),2,3.25
8279,106441,"Book Thief, The (2013)",1,3.0
8280,106487,The Hunger Games: Catching Fire (2013),26,3.6346154
8281,106489,"Hobbit: The Desolation of Smaug, The (2013)",25,3.58
8282,106491,47 Ronin (2013),7,2.642857
8283,106540,Delivery Man (2013),4,2.875
8284,106542,Charlie Countryman (2013),1,1.5
8285,106594,Red Flag (2012),1,4.5
8286,106642,"Day of the Doctor, The (2013)",7,4.571429
8287,106648,Guilty of Romance (Koi no tsumi) (2011) ,1,3.0
8288,106696,Frozen (2013),29,3.6206896
8289,106766,Inside Llewyn Davis (2013),7,3.642857
8290,106782,"Wolf of Wall Street, The (2013)",54,3.9166667
8291,106785,Homefront (2013),1,3.0
8292,106839,Mandela: Long Walk to Freedom (2013),2,3.75
8293,106873,Evangelion: 3.0 You Can (Not) Redo (2012),3,2.5
8294,106883,All is Bright (2013),1,1.5
8295,106889,Tim's Vermeer (2013),1,4.0
8296,106916,American Hustle (2013),16,3.25
8297,106918,"Secret Life of Walter Mitty, The (2013)",20,4.0
8298,106920,Her (2013),25,3.92
8299,106927,RoboGeisha (Robo-geisha) (2009),1,3.0
8300,107013,"Christmas Carol, A (1977)",1,0.5
8301,107069,Lone Survivor (2013),2,3.0
8302,107141,Saving Mr. Banks (2013),8,3.6875
8303,107159,Zatoichi and the Chest of Gold (Zatôichi senryô-kubi) (Zatôichi 6) (1964),1,4.0
8304,107314,Oldboy (2013),2,3.0
8305,107338,Dampfnudelblues (2013),1,2.5
8306,107348,Anchorman 2: The Legend Continues (2013),11,3.3636363
8307,107406,Snowpiercer (2013),21,3.4285715
8308,107408,Only Old Men Are Going to Battle (V boy idut odni stariki) (1973),1,4.5
8309,107410,Guest from the Future (Gostya iz buduschego) (1985),1,4.0
8310,107412,"Kidnapping, Caucasian Style (Kavkazskaya plennitsa) (1967)",1,4.5
8311,107436,Haunter (2013),1,3.0
8312,107447,Wrong Cops (2013),1,4.0
8313,107449,"Muppet Christmas: Letters to Santa, A (2008)",1,1.5
8314,107462,Ninja: Shadow of a Tear (2013),1,4.5
8315,107565,"Fuck You, Goethe (Fack Ju Göhte) (2013)",2,2.75
8316,107630,High School (2010),1,4.5
8317,107702,Grudge Match (2013),2,2.5
8318,107723,Highlander: The Search for Vengeance (2007),1,3.0
8319,107771,Only Lovers Left Alive (2013),1,5.0
8320,107780,Cats (1998),1,4.0
8321,107846,MacGyver: Trail to Doomsday (1994),1,3.5
8322,107945,Bad Karma (2012),1,2.0
8323,107951,Hunting Elephants (2013),1,5.0
8324,107953,Dragon Ball Z: Battle of Gods (2013),2,4.0
8325,107962,Freezer (2014),1,2.0
8326,107997,We Are What We Are (2013),2,2.25
8327,107999,Dragon ball Z 04: Lord Slug (1991),1,4.0
8328,108078,Chinese Puzzle (Casse-tête chinois) (2013),1,5.0
8329,108090,Dragon Ball: The Path to Power (Doragon bôru: Saikyô e no michi) (1996),1,3.5
8330,108156,Ride Along (2014),6,3.1666667
8331,108188,Jack Ryan: Shadow Recruit (2014),2,2.0
8332,108190,Divergent (2014),18,3.0
8333,108192,Hotel Chevalier (Part 1 of 'The Darjeeling Limited') (2007),1,3.5
8334,108540,Ernest & Célestine (Ernest et Célestine) (2012),1,4.5
8335,108601,Drift (2013),1,2.0
8336,108689,"I, Frankenstein (2014)",2,2.25
8337,108715,Better Living Through Chemistry (2014),1,1.5
8338,108727,Nymphomaniac: Volume I (2013),2,4.25
8339,108729,Enemy (2013),7,3.5
8340,108795,Wonder Woman (2009),1,5.0
8341,108928,"Monuments Men, The (2014)",6,2.6666667
8342,108932,The Lego Movie (2014),31,3.8709676
8343,108945,RoboCop (2014),6,2.3333333
8344,108949,"Art of the Steal, The (2013)",3,3.3333333
8345,108981,Nymphomaniac: Volume II (2013),1,4.5
8346,109042,Knights of Badassdom (2013),2,2.25
8347,109161,Venus in Fur (La Vénus à la fourrure) (2013),1,4.5
8348,109183,Date and Switch (2014),1,2.0
8349,109187,"Zero Theorem, The (2013)",3,3.0
8350,109191,Winter's Tale (2014),1,1.5
8351,109241,On the Other Side of the Tracks (De l'autre côté du périph) (2012),1,5.0
8352,109282,GLOW: The Story of the Gorgeous Ladies of Wrestling (2012),1,3.0
8353,109295,Cold Comes the Night (2013),1,2.0
8354,109313,Chouchou (2003),1,4.0
8355,109317,Someone Marry Barry (2014),1,2.5
8356,109372,About Last Night (2014),2,2.25
8357,109374,"Grand Budapest Hotel, The (2014)",52,3.7788463
8358,109383,"Oversimplification of Her Beauty, An (2012)",1,3.5
8359,109416,Bring It On: Fight to the Finish (2009),1,2.0
8360,109483,That Awkward Moment (2014),4,2.625
8361,109487,Interstellar (2014),73,3.9931507
8362,109569,3 Days to Kill (2014),2,1.0
8363,109576,Welcome to the Jungle (2013),2,2.0
8364,109578,Non-Stop (2014),4,3.25
8365,109596,Wrinkles (Arrugas) (2011),1,4.0
8366,109633,"Garden of Words, The (Koto no ha no niwa) (2013)",1,5.0
8367,109673,300: Rise of an Empire (2014),4,2.125
8368,109687,Particle Fever (2013),1,5.0
8369,109723,"Bag Man, The (2014)",1,3.5
8370,109846,Mr. Peabody & Sherman (2014),4,3.25
8371,109848,Under the Skin (2013),2,2.75
8372,109850,Need for Speed (2014),2,3.75
8373,109853,Barefoot (2014),2,3.0
8374,109864,Veronica Mars (2014),2,1.75
8375,109895,Bad Words (2013),3,2.0
8376,109897,Son of God (2014),1,0.5
8377,109941,Puss in Boots: The Three Diablos (2012),1,3.0
8378,109968,Why Don't You Play In Hell? (Jigoku de naze warui) (2013),2,4.25
8379,109971,Ocho apellidos vascos (2014),1,4.5
8380,110102,Captain America: The Winter Soldier (2014),31,3.7419355
8381,110127,Noah (2014),5,2.8
8382,110130,"Nut Job, The (2014)",3,4.3333335
8383,110281,King of Comedy (Hei kek ji wong) (1999),1,4.0
8384,110286,13 Sins (2014),1,3.5
8385,110297,Muppets Most Wanted (2014),3,3.3333333
8386,110330,Me and you (io e te) (2012),1,4.5
8387,110350,Free to Play (2014),1,4.5
8388,110387,"Unknown Known, The (2013)",1,4.0
8389,110501,The Raid 2: Berandal (2014),7,3.9285715
8390,110541,"Brain Smasher... A Love Story (Bouncer and the Lady, The) (1993)",1,2.5
8391,110553,The Amazing Spider-Man 2 (2014),11,2.6363637
8392,110586,Calvary (2014),1,4.0
8393,110591,Oculus (2013),1,4.5
8394,110603,God's Not Dead (2014),1,0.5
8395,110611,Cold in July (2014),1,2.5
8396,110655,Rio 2 (2014),2,2.0
8397,110669,"Honest Liar, An (2014)",2,3.75
8398,110718,Fading Gigolo (2013),1,4.0
8399,110730,Transcendence (2014),7,2.2857144
8400,110746,Hatchet III (2013),1,4.0
8401,110771,"Other Woman, The (2014)",6,2.9166667
8402,110773,"Haunted House 2, A (2014)",1,0.5
8403,110781,Mulan II (2004),1,2.5
8404,110826,Brick Mansions (2014),1,1.5
8405,110882,Locke (2013),3,3.8333333
8406,111113,Neighbors (2014),12,3.2916667
8407,111146,Alpha and Omega 3: The Great Wolf Games (2014),1,4.5
8408,111320,Mom's Night Out (2014),1,1.5
8409,111360,Lucy (2014),14,2.8214285
8410,111362,X-Men: Days of Future Past (2014),30,3.8333333
8411,111364,Godzilla (2014),13,2.6153846
8412,111375,Walk of Shame (2014),1,2.5
8413,111384,Blue Ruin (2013),1,4.0
8414,111443,Chef (2014),2,2.75
8415,111551,Afflicted (2013),1,3.5
8416,111617,Blended (2014),8,3.8125
8417,111622,Begin Again (2013),3,4.0
8418,111659,Maleficent (2014),16,2.75
8419,111663,Zombeavers (2014),2,2.5
8420,111680,At Middleton (2013),1,1.5
8421,111732,"Dance of Reality, The (Danza de la realidad, La) (2013)",1,3.5
8422,111743,A Million Ways to Die in the West (2014),12,2.9583333
8423,111759,Edge of Tomorrow (2014),44,3.9772727
8424,111781,Mission: Impossible - Rogue Nation (2015),17,3.6470587
8425,111785,Midnight Chronicles (2009),1,0.5
8426,111795,Million Dollar Arm (2014),1,3.0
8427,111800,G.B.F. (2013),1,3.0
8428,111817,Jimi: All Is by My Side (2013),1,3.5
8429,111844,Bad Asses (Bad Ass 2) (2014),1,3.5
8430,111913,Lilting (2014),1,4.5
8431,111921,The Fault in Our Stars (2014),9,3.3888888
8432,112006,Tangled Ever After (2012),3,3.8333333
8433,112070,Maps to the Stars (2014),1,3.5
8434,112138,22 Jump Street (2014),19,3.6842105
8435,112171,"Equalizer, The (2014)",9,3.2777777
8436,112175,How to Train Your Dragon 2 (2014),15,3.7666667
8437,112183,Birdman: Or (The Unexpected Virtue of Ignorance) (2014),26,3.3461537
8438,112290,Boyhood (2014),17,3.8235295
8439,112303,Think Like a Man Too (2014),1,1.5
8440,112316,Jersey Boys (2014),1,2.5
8441,112326,Nick Fury: Agent of S.H.I.E.L.D. (1998),1,1.0
8442,112334,"Internet's Own Boy: The Story of Aaron Swartz, The (2014)",1,4.5
8443,112370,Transformers: Age of Extinction (2014),4,1.875
8444,112421,Frank (2014),3,4.3333335
8445,112450,They Came Together (2014),1,2.0
8446,112454,Honey (Miele) (2013),1,3.5
8447,112460,Planes: Fire & Rescue (2014),2,2.25
8448,112497,Tammy (2014),2,2.0
8449,112512,Colourful (Karafuru) (2010),1,5.0
8450,112515,"Babadook, The (2014)",3,4.5
8451,112552,Whiplash (2014),38,4.0394735
8452,112556,Gone Girl (2014),37,3.7162163
8453,112580,"Angriest Man in Brooklyn, The (2014)",1,4.0
8454,112623,Dawn of the Planet of the Apes (2014),15,3.4333334
8455,112727,Deliver Us from Evil (2014),1,3.0
8456,112749,And So It Goes (2014),1,2.0
8457,112788,Sex Tape (2014),5,2.6
8458,112804,I Origins (2014),3,3.8333333
8459,112818,"Purge: Anarchy, The (2014)",5,3.3
8460,112852,Guardians of the Galaxy (2014),59,4.0508475
8461,112868,"Signal, The (2014)",1,4.5
8462,112897,The Expendables 3 (2014),3,3.5
8463,112911,Hercules (2014),4,2.0
8464,112940,A Most Wanted Man (2014),1,4.5
8465,113159,Life After Beth (2014),1,3.5
8466,113186,Felony (2013),1,3.0
8467,113207,Get on Up (2014),1,3.5
8468,113225,Magic in the Moonlight (2014),1,3.0
8469,113252,Housebound (2014),2,4.25
8470,113275,The Hundred-Foot Journey (2014),1,4.5
8471,113278,Batman: Assault on Arkham (2014),1,3.0
8472,113280,White Frog (2012),1,4.0
8473,113313,"Den, The (2013)",1,3.5
8474,113345,Jupiter Ascending (2015),2,2.0
8475,113348,Teenage Mutant Ninja Turtles (2014),4,2.75
8476,113350,I'll Follow You Down (2013),1,1.5
8477,113374,"Old Lady and the Pigeons, The (La vieille dame et les pigeons) (1997)",1,3.0
8478,113378,"Giver, The (2014)",5,2.3
8479,113394,"Pretty One, The (2013)",1,4.0
8480,113416,Revenge of the Green Dragons (2014),1,1.5
